tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1166,neutral,0.64,,0.0,Virgin America,,User707,,59,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-06-22 04:39:00 ,Boston,Pacific Time
1167,positive,0.89,,0.0,JetBlue,,User1027,,98,@Delta your app makes checking in so easy. Technology done right!,,2015-05-16 18:04:00 ,Dallas,Eastern Time
1168,positive,0.81,,0.0,Southwest,,User1491,,99,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-06-22 20:37:00 ,NYC,Mountain Time
1169,positive,0.93,,0.0,Southwest,,User1848,,38,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-03-15 05:20:00 ,Dallas,
1170,neutral,0.6,,0.0,US Airways,,User4371,,16,@SouthwestAir will be offering complimentary coffee and tea on all morning flights.,,2015-07-11 09:39:00 ,Boston,
1171,positive,0.98,,0.0,Southwest,,User4958,,21,Landed on time with @USAirways. Rare these days but much appreciated!,,2015-07-19 19:46:00 ,Dallas,
1172,negative,0.63,Bad flight,0.83,JetBlue,,User4470,,79,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-07-14 00:31:00 ,LA,Pacific Time
1173,positive,0.76,,0.0,Alaska,,User3602,,9,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-07-27 01:10:00 ,Seattle,Mountain Time
1174,positive,0.84,,0.0,Virgin America,,User2830,,91,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-04-23 23:55:00 ,Seattle,Central Time
1175,neutral,0.72,,0.0,Virgin America,,User3684,,30,@United launched a mobile app update with improved seat selection.,,2015-05-31 03:17:00 ,Chicago,Central Time
1176,negative,0.98,longlines,0.62,Southwest,,User1556,,41,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-06-28 23:20:00 ,NYC,Mountain Time
1177,neutral,0.7,,0.0,US Airways,,User4141,,63,@Delta posted their quarterly earnings report for Q2.,,2015-02-06 02:25:00 ,Miami,Central Time
1178,negative,0.62,Bad flight,0.75,Alaska,,User881,,36,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-06-18 00:54:00 ,Seattle,Central Time
1179,neutral,0.65,,0.0,JetBlue,,User4672,,46,@JetBlue flight B6589 is operating as scheduled today.,,2015-02-12 12:03:00 ,Chicago,Pacific Time
1180,positive,0.75,,0.0,Alaska,,User974,,97,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-06-21 08:52:00 ,NYC,Eastern Time
1181,positive,0.82,,0.0,Virgin America,,User4171,,96,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-03-09 06:38:00 ,Seattle,
1182,negative,0.65,Flight booking problems,0.9,Alaska,,User2687,,19,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-07-06 16:08:00 ,Dallas,Central Time
1183,positive,0.9,,0.0,US Airways,,User4176,,75,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-04-28 16:53:00 ,Miami,
1184,negative,0.75,Customer service issue,0.99,US Airways,,User4890,,92,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-07-27 20:01:00 ,Miami,Pacific Time
1185,neutral,0.73,,0.0,United,,User1397,,92,@AlaskaAir released their customer satisfaction survey results.,,2015-02-14 18:30:00 ,Seattle,Central Time
1186,neutral,0.51,,0.0,Delta,,User3431,,24,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-02-05 14:20:00 ,NYC,Mountain Time
1187,neutral,0.7,,0.0,Alaska,,User4250,,94,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-02-16 22:08:00 ,Chicago,
1188,negative,0.79,longlines,0.66,Southwest,,User2903,,58,@SouthwestAir no power outlets at my seat. My phone died mid-flight. Very inconvenient.,,2015-06-17 10:34:00 ,LA,
1189,positive,0.71,,0.0,US Airways,,User1699,,28,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-04-18 09:45:00 ,Miami,Pacific Time
1190,positive,0.97,,0.0,US Airways,,User4450,,36,@United great legroom and the food was surprisingly good. Will fly again!,,2015-03-04 18:43:00 ,Seattle,Mountain Time
1191,neutral,0.82,,0.0,US Airways,,User2838,,5,@AlaskaAir released their customer satisfaction survey results.,,2015-04-15 22:05:00 ,Miami,Pacific Time
1192,neutral,0.58,,0.0,US Airways,,User895,,71,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-07-29 08:08:00 ,Chicago,Central Time
1193,negative,0.69,Lost luggage,0.53,JetBlue,,User1127,,42,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-06-01 03:43:00 ,,
1194,neutral,0.66,,0.0,Alaska,,User2354,,61,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-07-17 06:48:00 ,Dallas,Pacific Time
1195,positive,0.64,,0.0,United,,User1441,,68,@AmericanAir great prices and great service. What more could you ask for?,,2015-02-10 05:26:00 ,,Mountain Time
1196,neutral,0.87,,0.0,US Airways,,User4938,,4,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-02-03 09:36:00 ,Boston,Pacific Time
1197,negative,0.82,Damaged luggage,0.94,Southwest,,User923,,64,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-05-31 08:12:00 ,Dallas,Central Time
1198,neutral,0.6,,0.0,Southwest,,User1583,,1,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-04-28 09:36:00 ,NYC,
1199,neutral,0.83,,0.0,Virgin America,,User1514,,11,@AlaskaAir will be retiring their Boeing 737 fleet over the next 5 years.,,2015-05-14 21:06:00 ,NYC,Mountain Time
1200,negative,0.6,longlines,0.62,US Airways,,User4694,,42,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-04-19 18:46:00 ,,Pacific Time
1201,neutral,0.59,,0.0,Delta,,User4117,,59,@United is renovating their United Club at San Francisco International.,,2015-04-20 05:25:00 ,LA,Eastern Time
1202,positive,0.75,,0.0,United,,User3728,,28,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-03-07 15:09:00 ,Dallas,Mountain Time
1203,neutral,0.8,,0.0,United,,User4881,,97,@SouthwestAir new safety video went live today.,,2015-04-05 21:48:00 ,Boston,
1204,positive,0.74,,0.0,Delta,,User4692,,7,@Delta your app makes checking in so easy. Technology done right!,,2015-06-21 16:12:00 ,NYC,Central Time
1205,negative,0.78,Lost luggage,0.86,Alaska,,User456,,11,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-06-11 14:51:00 ,Miami,Central Time
1206,positive,0.83,,0.0,Alaska,,User3244,,86,Thank you @SouthwestAir for the free drinks and friendly smiles. You made my day!,,2015-04-20 23:01:00 ,LA,Eastern Time
1207,neutral,0.53,,0.0,JetBlue,,User494,,44,@AlaskaAir announced their merger talks with Hawaiian Airlines.,,2015-07-30 02:34:00 ,Boston,Mountain Time
1208,negative,0.67,Canceled flight,0.88,JetBlue,,User3093,,47,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-05-09 14:55:00 ,Seattle,Eastern Time
1209,neutral,0.85,,0.0,Southwest,,User4402,,83,@SouthwestAir celebrates 50 years of service this year.,,2015-05-01 03:11:00 ,Seattle,
1210,negative,0.93,Late flight,0.99,Alaska,,User3108,,86,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-06-20 13:34:00 ,Chicago,Central Time
1211,positive,0.71,,0.0,Delta,,User129,,4,Love flying @JetBlue. Legroom is awesome and the snacks are tasty. :),,2015-07-20 13:39:00 ,Chicago,Central Time
1212,negative,0.61,Late flight,0.62,American,,User1780,,51,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-05-24 07:34:00 ,,Central Time
1213,positive,0.69,,0.0,Virgin America,,User2627,,73,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-07-04 21:52:00 ,Chicago,Pacific Time
1214,neutral,0.71,,0.0,JetBlue,,User4847,,38,@SouthwestAir celebrates 50 years of service this year.,,2015-04-12 01:35:00 ,NYC,Mountain Time
1215,positive,0.99,,0.0,JetBlue,,User3411,,100,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-06-15 10:44:00 ,Seattle,Central Time
1216,negative,0.9,Damaged luggage,0.62,United,,User473,,38,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-03-09 14:58:00 ,Seattle,Mountain Time
1217,positive,0.76,,0.0,US Airways,,User3685,,26,Love flying @JetBlue. Legroom is awesome and the snacks are tasty. :),,2015-04-26 20:05:00 ,Dallas,Eastern Time
1218,positive,0.62,,0.0,JetBlue,,User597,,86,First class service on @United was outstanding. Highly recommend!,,2015-07-05 19:02:00 ,Chicago,
1219,neutral,0.59,,0.0,United,,User1557,,42,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-04-19 00:13:00 ,Boston,Mountain Time
1220,neutral,0.74,,0.0,United,,User2319,,50,@United is renovating their United Club at San Francisco International.,,2015-04-03 17:20:00 ,Seattle,Mountain Time
1221,positive,0.72,,0.0,Virgin America,,User3847,,65,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-06-08 14:06:00 ,Dallas,Central Time
1222,positive,0.62,,0.0,United,,User4533,,94,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-03-10 00:16:00 ,Seattle,Pacific Time
1223,negative,0.69,Lost luggage,0.75,Virgin America,,User4019,,32,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-06-06 23:41:00 ,Miami,Central Time
1224,neutral,0.57,,0.0,Alaska,,User4293,,23,@JetBlue introduced a new menu for transatlantic flights.,,2015-06-19 20:03:00 ,,Eastern Time
1225,neutral,0.52,,0.0,American,,User557,,52,@SouthwestAir celebrates 50 years of service this year.,,2015-03-08 20:14:00 ,NYC,Eastern Time
1226,negative,0.75,Damaged luggage,0.83,American,,User98,,0,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-06-17 17:26:00 ,,
1227,neutral,0.89,,0.0,American,,User1469,,64,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-07-29 21:27:00 ,Boston,Eastern Time
1228,positive,0.68,,0.0,US Airways,,User3057,,45,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-04-10 12:05:00 ,Seattle,Mountain Time
1229,positive,0.69,,0.0,Delta,,User3321,,83,@Delta your app makes checking in so easy. Technology done right!,,2015-07-17 01:05:00 ,Seattle,Mountain Time
1230,positive,0.85,,0.0,Southwest,,User2714,,10,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-06-08 13:41:00 ,Boston,
1231,neutral,0.58,,0.0,Alaska,,User2297,,34,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-02-12 02:43:00 ,,Central Time
1232,neutral,0.51,,0.0,United,,User3263,,75,@United is testing a new boarding process at Denver International Airport.,,2015-03-09 22:52:00 ,Boston,Pacific Time
1233,negative,0.83,longlines,0.84,Virgin America,,User643,,49,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-03-08 22:46:00 ,Dallas,Eastern Time
1234,negative,0.94,Flight booking problems,0.8,JetBlue,,User2240,,99,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-04-25 00:40:00 ,Miami,Mountain Time
1235,negative,0.98,longlines,0.59,JetBlue,,User2019,,10,@United you lost my connecting flight because of poor organization. Missing a wedding now.,,2015-07-09 09:51:00 ,Boston,Eastern Time
1236,negative,0.88,Canceled flight,0.87,Virgin America,,User2526,,46,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-02-28 02:00:00 ,Miami,Pacific Time
1237,neutral,0.55,,0.0,Southwest,,User4198,,55,@United just published their new route map for next summer.,,2015-05-26 17:35:00 ,Seattle,Eastern Time
1238,negative,0.82,Flight booking problems,0.93,American,,User694,,37,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-05-17 12:49:00 ,Chicago,
1239,positive,0.75,,0.0,Southwest,,User1196,,34,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-04-19 08:31:00 ,Boston,Central Time
1240,positive,0.72,,0.0,Delta,,User4062,,46,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-04-06 07:46:00 ,Chicago,Mountain Time
1241,negative,0.6,longlines,0.67,JetBlue,,User4870,,42,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-05-24 10:27:00 ,NYC,Pacific Time
1242,negative,0.68,Flight booking problems,0.59,JetBlue,,User4023,,40,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-04-16 23:44:00 ,Chicago,Pacific Time
1243,positive,0.75,,0.0,United,,User4507,,75,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-06-20 05:43:00 ,,Mountain Time
1244,neutral,0.68,,0.0,US Airways,,User4091,,88,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-02-18 13:43:00 ,NYC,Pacific Time
1245,negative,0.66,longlines,0.89,Delta,,User3284,,57,@SouthwestAir no power outlets at my seat. My phone died mid-flight. Very inconvenient.,,2015-07-04 15:37:00 ,Seattle,
1246,negative,0.88,Customer service issue,0.55,United,,User363,,84,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-07-21 11:10:00 ,Seattle,Pacific Time
1247,neutral,0.54,,0.0,Delta,,User4250,,33,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-03-29 16:47:00 ,Chicago,Mountain Time
1248,positive,0.91,,0.0,Southwest,,User2421,,44,Thank you @SouthwestAir for the free drinks and friendly smiles. You made my day!,,2015-02-07 15:06:00 ,Seattle,Eastern Time
1249,negative,0.66,Bad flight,0.67,United,,User800,,66,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-06-04 11:30:00 ,Miami,Mountain Time
1250,negative,0.62,Customer service issue,0.51,Virgin America,,User1347,,82,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-02-28 21:51:00 ,Chicago,
1251,negative,0.73,longlines,0.98,United,,User3541,,51,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-07-12 05:11:00 ,Seattle,Eastern Time
1252,neutral,0.68,,0.0,JetBlue,,User1686,,49,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-02-02 22:13:00 ,LA,Eastern Time
1253,positive,0.67,,0.0,Virgin America,,User4010,,25,@United great legroom and the food was surprisingly good. Will fly again!,,2015-05-29 03:16:00 ,Dallas,
1254,positive,0.83,,0.0,Virgin America,,User2437,,45,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-05-29 19:11:00 ,Boston,Central Time
1255,negative,0.72,Canceled flight,0.69,Southwest,,User1130,,65,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-05-11 13:38:00 ,Seattle,Mountain Time
1256,negative,0.81,Canceled flight,0.78,Alaska,,User3695,,36,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-03-08 05:20:00 ,,Pacific Time
1257,neutral,0.55,,0.0,JetBlue,,User3352,,71,@SouthwestAir new safety video went live today.,,2015-06-10 20:31:00 ,Miami,Mountain Time
1258,neutral,0.7,,0.0,Delta,,User268,,72,@Delta posted their quarterly earnings report for Q2.,,2015-02-08 07:18:00 ,LA,Central Time
1259,positive,0.91,,0.0,Alaska,,User936,,70,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-06-11 03:36:00 ,LA,
1260,neutral,0.72,,0.0,American,,User3483,,97,@JetBlue introduced a new menu for transatlantic flights.,,2015-05-24 17:13:00 ,Boston,Central Time
1261,negative,0.78,Flight booking problems,0.93,Delta,,User4817,,56,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-03-03 07:13:00 ,Dallas,
1262,positive,0.85,,0.0,United,,User4361,,26,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-02-16 18:22:00 ,LA,
1263,positive,0.99,,0.0,US Airways,,User4215,,37,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-06-27 08:54:00 ,Boston,Central Time
1264,neutral,0.87,,0.0,US Airways,,User1088,,83,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-03-05 22:55:00 ,Chicago,Central Time
1265,neutral,0.8,,0.0,JetBlue,,User2202,,62,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-03-09 18:40:00 ,Seattle,Mountain Time
1266,positive,0.92,,0.0,Delta,,User3024,,51,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-06-12 23:17:00 ,Miami,Mountain Time
1267,negative,0.95,Customer service issue,0.87,Alaska,,User519,,81,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-07-21 22:22:00 ,Seattle,Central Time
1268,neutral,0.7,,0.0,Virgin America,,User1070,,36,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-04-28 17:36:00 ,Miami,Pacific Time
1269,neutral,0.52,,0.0,Delta,,User1295,,80,@AlaskaAir released their customer satisfaction survey results.,,2015-05-29 00:07:00 ,Miami,Mountain Time
1270,negative,0.68,Canceled flight,0.94,US Airways,,User2953,,20,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-04-12 02:41:00 ,LA,Eastern Time
1271,positive,0.67,,0.0,JetBlue,,User1919,,80,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-04-20 23:44:00 ,Seattle,Eastern Time
1272,neutral,0.59,,0.0,Delta,,User3646,,16,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-07-02 07:33:00 ,,Eastern Time
